Unnamed--0,app_name,number_of_reviews,review_score,answer
7131,Truck Mechanic Simulator 2015,20,0.189189189,Simulation
7132,Urban Chaos,23,0.189189189,Action
7133,APB Reloaded,150,0.188987623,Action
7134,The Good Life,121,0.188405797,Simulation
7135,Sparkle ZERO,792,0.188405797,Puzzle
7136,The Black Death,31,0.188235294,Survival
7137,Clans,49,0.1875,Strategy
7138,Deserter Simulator,16,0.1875,Simulation
7139,Control Craft 2,10,0.1875,Strategy
7140,Wind of Luck: Arena,33,0.1875,Action
7141,Solar Shifter EX,113,0.1875,Shooter
7142,Sun Blast,55,0.187165775,Action
7143,RaceRoom Racing Experience ,249,0.18679868,Racing
7144,The Amazing Spider-Man,13,0.186721992,Action
7145,Steam Marines,6,0.186440678,Strategy
7146,Disciples III: Reincarnation,6792,0.186206897,Strategy
7147,Tony Hawk's Pro Skater HD,3479,0.18607443,Sports
7148,Doodle God,61,0.185714286,Puzzle
7149,Virtual Warfighter,10,0.185185185,Shooter
7150,Kingdoms,41,0.185185185,Strategy
7150,Kingdoms,41,0.185185185,Strategy
7151,Townopolis,8,0.185185185,Simulation
7152,Medal of Honor(TM) Single Player,350,0.18513324,Shooter
7153,Guns and Robots,10,0.185064935,Shooter
7154,Dark Fall: Lost Souls,13,0.184466019,Horror
7155,Restaurant Empire II,2,0.184210526,Simulation
7156,Reign Of Kings,264,0.184079602,Survival
7157,Will Fight for Food: Super Actual Sellout: Game of the Hour,46,0.183673469,RPG
7158,Zoo Park,109,0.183673469,Simulation
7159,Spoiler Alert,23,0.183486239,Platformer
7160,Aberoth,86,0.1829653,MMORPG
7161,Crash And Burn Racing,163,0.181818182,Racing
7162,Purgatory,37453,0.181818182,Horror
7163,Forgotten Myths CCG,389,0.181818182,Card
7164,Demon Hunter: Chronicles from Beyond,97,0.181818182,Adventure
7165,Gardenarium,5,0.181818182,Adventure
7166,Defenders of Time,39,0.181818182,Strategy
7167,ALONE?,289,0.181818182,Horror
7168,Zulu Response,23,0.181818182,Strategy
7169,Way of Gold and Steel,1130,0.181818182,Strategy
7170,ARK: Survival Of The Fittest,367,0.180796731,Survival
7171,Memoir '44 Online,2507,0.180327869,Strategy
7172,Fall of the Titanic,48,0.18,Adventure
7173,Envy the Dead,9,0.179487179,Zombie
7174,The Underground Man,39,0.179487179,Adventure
7175,Hacker Evolution - Untold,10,0.179487179,Simulation
7175,Hacker Evolution - Untold,10,0.179487179,Simulation
7176,Blood of the Werewolf,27,0.179331307,Action
7177,Gone In November,7,0.179104478,Drama
7178,Bowl Bound College Football,93,0.178571429,Sports
7179,WWE 2K16,50,0.178151261,Sports
7180,Life is Hard,46,0.178082192,Simulation
7181,Carp Fishing Simulator,789,0.178082192,Simulation
7182,Eador. Masters of the Broken World,1771,0.17765043,Strategy
7183,Battle Battalions,105,0.177304965,Strategy
7184,Disillusions Manga Horror,1,0.177257525,Horror
7185,Subject 13,468,0.176470588,Puzzle
7186,Fabulous Food Truck,3,0.176470588,Simulation
7187,Pepe Porcupine,10,0.176470588,Puzzle
7188,Alice's Mom's Rescue,17,0.176470588,Platformer
7189,XLR,116,0.176470588,Racing
7190,Silent Service 2,1037,0.176470588,Simulation
7191,Bloop Reloaded,261,0.176470588,Puzzle
7192,Running Shadow,16,0.176119403,Action
7193,Hero Generations,8,0.175675676,Simulation
7194,Lif,37,0.175257732,Simulation
7195,TUG,19,0.17512275,Adventure
7196,Quantum Rush Champions,362,0.175,Racing
7197,Trials Fusion,2,0.174488568,Racing
7198,Trapped Dead: Lockdown,15,0.173913043,Zombie
7199,Colonial Conquest,6,0.173913043,Strategy
7200,Kane & Lynch 2: Dog Days,2089,0.173913043,Action
7201,Planetary Annihilation,224,0.173377157,Strategy
7202,Incandescent,2790,0.172413793,Puzzle
7203,Sketchfab VR,18,0.172413793,Virtual Reality
7204,samurai_jazz,5,0.172413793,Action
7205,Dead or Alive 5 Last Round,25,0.171729696,Fighting
7206,Smugglers 5,30,0.171717172,Strategy
7207,Alekhine's Gun,29,0.171428571,Strategy
7208,The Chaos Engine,15,0.171270718,Action
7209,Winter Voices,99,0.171171171,RPG
7210,Mini Motor Racing EVO,54,0.171102662,Racing
7211,The Showdown Effect,17,0.17037037,Action
7212,Tiny Bridge: Ratventure,58,0.17,Puzzle
7213,Zoo Rampage,3,0.169811321,Action
7214,Grand Theft Auto IV: The Complete Edition,31,0.169640997,Action
7215,The Cursed Crusade,784,0.168831169,Action
7216,From Dust,158,0.168367347,Simulation
7217,BloodRayne: Betrayal (Legacy),69,0.168141593,Action
7218,Trackmania Turbo,363,0.167919799,Racing
7219,STAR WARSÂƒ?Â›: The Force UnleashedÂƒ?Â› Ultimate Sith Edition,230,0.167630058,Action
7220,Watch_Dogs,24,0.167413146,Action
7221,Alien Breed 2: Assault,11833,0.167213115,Shooter
7222,Minimon,155,0.166666667,RPG
7223,Eventide 2: The Sorcerers Mirror,33,0.166666667,Puzzle
7224,Professional Farmer 2017,30,0.166666667,Simulation
7225,New Star Soccer 5,18,0.166666667,Sports
7226,SkyTime,87,0.166666667,Platformer
7226,SkyTime,87,0.166666667,Platformer
7227,Ninja Blade,2,0.166666667,Action
7228,Clown2Beat,14,0.166666667,Arcade
7229,Sumo Revise,3,0.166666667,Fighting
7230,Men of War: Condemned Heroes,5,0.166666667,Strategy
7231,Adam's Venture Origins,53,0.166666667,Adventure
7232,Endciv,8090,0.166666667,Strategy
7233,Time of Fury,221,0.166666667,Strategy
7234,Scarygirl,12,0.166666667,Adventure
7235,Contract,185,0.166666667,Action
7236,Melting Hearts: Our Love Will Grow 2,130,0.166666667,Simulation
7237,Tross,64,0.166666667,Adventure
7238,Centauri Sector,49,0.166666667,Sci-fi
7239,UFO: Aftershock,203,0.166666667,Strategy
7240,Rise of Prussia Gold,44,0.166666667,Strategy
7241,Angels & Demigods,14,0.166666667,Fantasy
7242,Riddles Of The Past,12,0.166666667,Puzzle
7243,Planet Alcatraz,22,0.166666667,RPG
7244,The Egyptian Prophecy: The Fate of Ramses,3,0.166666667,Adventure
7245,Don't Disturb,20,0.166666667,Puzzle
7245,Don't Disturb,20,0.166666667,Puzzle
7246,Bowl VR,7,0.166666667,Sports
7247,SPY Fox in: Hold the Mustard,75,0.166666667,Adventure
7248,Red Goblin: Cursed Forest,90,0.166666667,Adventure
7249,Planet Stronghold,552,0.166666667,RPG
7250,Delve Deeper,4610,0.165829146,Strategy
7251,Montas,10,0.164835165,Horror
7252,Blood Knights,229,0.164556962,Action
7253,Firefly Online Cortex,93,0.164251208,Sci-fi
7253,Firefly Online Cortex,93,0.164251208,Sci-fi
7254,Oblitus,168,0.164179104,Action
7255,Hard Truck Apocalypse / Ex Machina,34,0.163461538,Action
7256,Pitiri 1977,30,0.162790698,Adventure
7257,Foosball - Street Edition,3,0.162790698,Sports
7257,Foosball - Street Edition,3,0.162790698,Sports
7258,VERLIES II,78,0.162790698,RPG
7259,You Are Not a Banana: Better Edition,23,0.162162162,Adventure
7260,Rugby Union Team Manager 2015,18,0.161290323,Sports
7261,Astro Tripper,45,0.161290323,Shooter
7262,Deathtrap Dungeon,87,0.161290323,Adventure
7263,Blackguards,143,0.161105815,RPG
7264,Cockroach Simulator,174,0.160493827,Simulation
7265,Horizon,32,0.16,Adventure
7266,Air Forte ,296,0.16,Action
7267,Shred! Remastered,180,0.16,Sports
7268,"Warhammer 40,000: Eternal Crusade",436,0.15987093,Action
7269,Shadowgrounds: Survivor,6,0.159663866,Action
7270,Tobe's Vertical Adventure,37,0.159090909,Platformer
7271,Anno 2205,130,0.158714703,Simulation
7272,Dungeon Hero,5,0.157894737,RPG
7273,MadOut Ice Storm,4533,0.157894737,Racing
7274,Armada 2526 Gold Edition,140,0.157894737,Strategy
7275,Rage Wars,36,0.157894737,Action
7276,WonderCat Adventures,26,0.157894737,Platformer
7277,Planet Driller,21,0.157894737,Adventure
7278,Ski Park Tycoon,8,0.157894737,Simulation
7279,Silverfall: Earth Awakening,114,0.157894737,RPG
7280,'n Verlore Verstand,193,0.157894737,Adventure
7281,No Turning Back: The Pixel Art Action-Adventure Roguelike,6,0.157894737,Action
7282,Cyber City 2157: The Visual Novel,21,0.157894737,Visual Novel
7283,Space Survival,16,0.157894737,Sci-fi
7284,The Club,125,0.157894737,Action
7285,Let's Sing 2016,7903,0.157894737,Music
7286,Flashout 2,3,0.156626506,Racing
7287,Lucius II,78,0.156498674,Horror
7287,Lucius II,78,0.156498674,Horror
7288,Queen's Quest: Tower of Darkness,101,0.155555556,Adventure
7289,The Last NightMary - A Lenda do CabeÃƒÂ§a de Cuia,30,0.155555556,Horror
7290,Eron,230,0.155172414,Action
7291,Jagged Alliance: Crossfire,20,0.154929577,Strategy
7292,Inevitability,68,0.153846154,Puzzle
7293,Sunny Hillride,55,0.153846154,Racing
7294,Haegemonia: The Solon Heritage,186,0.153846154,Strategy
7295,Super Toy Cars,9,0.153374233,Racing
7296,Puzzle Kingdoms,1639,0.153284672,Puzzle
7297,Anno 2070,10,0.152972028,Strategy
7298,Lantern Forge,702,0.152941176,Adventure
7299,1Heart,26,0.152941176,Adventure
7300,AssassinÂƒ??s Creed?? Chronicles: India,76,0.152941176,Action
7301,Curse of Mermos,38,0.152777778,Adventure
7302,Continue?9876543210,13,0.152777778,Indie
7303,Iron Sky Invasion,3,0.15270936,Action
7304,Red Stone Online,9,0.152542373,MMORPG
7305,Dungeon Siege III,42,0.15245478,RPG
7306,Sparkle 3 Genesis,176,0.151898734,Puzzle
7307,Orbit HD,3592,0.151515152,Puzzle
7308,Stop Online - Battle of Words,518,0.151515152,Word game
7309,AXYOS,38,0.150485437,Shooter
7310,Assassin's Creed Liberation,9,0.15018315,Action
7311,Music Wars Empire,1,0.15,Music
7312,99 Spirits,59,0.15,RPG
7313,Supreme League of Patriots Issue 1: A Patriot Is Born,47,0.14893617,Adventure
7314,Dragon: The Game,30,0.148148148,Fantasy
7315,Dracula: Origin,100,0.147540984,Adventure
7316,Wasteland Angel,19,0.147540984,Action
7317,Starseed Pilgrim,79,0.147335423,Puzzle
7317,Starseed Pilgrim,79,0.147335423,Puzzle
7318,Indie Game Battle,149,0.146666667,Fighting
7319,AirBuccaneers,198,0.145985401,Action
7320,H-Hour: World's Elite,444,0.145762712,Shooter
7321,8BitMMO,37,0.145625,MMORPG
7322,Epic Clicker Journey,11,0.145374449,Adventure
7322,Epic Clicker Journey,11,0.145374449,Adventure
7323,Depression Quest,40,0.14516129,Simulation
7324,Moon Breakers,5419,0.145098039,Sci-fi
7325,BRINK,17,0.144417476,Shooter
7326,Stronghold Kingdoms,40,0.143591627,Strategy
7327,SONAR,15,0.142857143,Strategy
7328,SOMBRERO: Spaghetti Western Mayhem,33,0.142857143,Action
7329,Stars,10,0.142857143,Sci-fi
7330,Colortone,2976,0.142857143,Puzzle
7330,Colortone,2976,0.142857143,Puzzle
7331,Toy Wars Invasion,80,0.142857143,Action
7331,Toy Wars Invasion,80,0.142857143,Action
7332,Home Design 3D,30,0.142857143,Simulation
7333,Eisenhorn: XENOS,116,0.142857143,Action
7334,Rex Nebular and the Cosmic Gender Bender,4,0.142857143,Adventure
7335,Shut Eye,428,0.142857143,Horror
7336,Dynamic,152,0.142857143,Action
7337,Yrminsul,916,0.142857143,Strategy
7338,Big Brain Wolf,1092,0.142857143,Puzzle
7339,Z Steel Soldiers,7,0.142857143,Strategy
7340,Save the Furries,1688,0.142857143,Puzzle
7340,Save the Furries,1688,0.142857143,Puzzle
7341,Escape This,41141,0.142857143,Puzzle
7342,Zombie Parking,15,0.142857143,Horror
7343,Virus Jigglin' Fever,65,0.142857143,Puzzle
7344,The Wire,52,0.142857143,Drama
7345,Lucidity,33,0.142857143,Puzzle
7346,Farm Life: Natures Adventure,13,0.142857143,Simulation
7347,Task Force 1942: Surface Naval Action in the South Pacific,65,0.142857143,Simulation
7348,Soccer Manager,23,0.142857143,Sports
7349,Magic Potion Explorer,9,0.142857143,Adventure
7350,RESCUE 2,48,0.142857143,Action
7351,Insane Decay of Mind: The Labyrinth,19,0.142857143,Horror
7352,Wild Romance,80,0.142857143,Romance
7352,Wild Romance,80,0.142857143,Romance
7353,Mystery Of Rivenhallows,143,0.142857143,Adventure
7353,Mystery Of Rivenhallows,143,0.142857143,Adventure
7354,RX squad,4,0.142857143,Shooter
7355,Demonlisher,66,0.142857143,Action
7356,Star Chronicles: Delta Quadrant,2044,0.142857143,Sci-fi
7357,Smugglers 5: Invasion,30,0.142857143,Strategy
7358,Alcatraz Builder,85,0.142857143,Simulation
7359,Call of Duty: Black Ops III,7,0.14215866,Shooter
7360,The Sandbox,46,0.140939597,Simulation
7361,Borealis,83,0.14084507,Adventure
7362,Zack Zero,45,0.140740741,Action
7363,BatmanÂƒ?Â›: Arkham Knight,319,0.140075525,Action
7364,Echo of Soul,134,0.139451728,MMORPG
7365,Dance of Death,2,0.139240506,Rhythm
7366,Tabletopia,25,0.138613861,Boardgame
7367,Lost Planet 3,6,0.138461538,Action
7368,Street Fighter X Tekken,37,0.138211382,Fighting
7369,Randal's Monday,11,0.138211382,Adventure
7370,Broken Sword 3 - the Sleeping Dragon,7,0.137614679,Adventure
7371,WRC 4 FIA WORLD RALLY CHAMPIONSHIP,33,0.137254902,Racing
7372,Riders of Icarus,316,0.137188971,MMORPG
7373,Trimmer Tycoon,16,0.137123746,Simulation
7374,Crown and Council,278,0.137096774,Strategy
7375,Ruzh Delta Z,61,0.136986301,Shooter
7375,Ruzh Delta Z,61,0.136986301,Shooter
7376,Klepto,145,0.136363636,Stealth
7377,Ryzom,8921,0.136363636,MMORPG
7378,Men of War: Vietnam,1024,0.136,Strategy
7378,Men of War: Vietnam,1024,0.136,Strategy
7379,Habitat,51,0.135483871,Simulation
7380,AION Free-to-Play,7,0.135371179,MMORPG
7381,Starship Traveller,37,0.135135135,Sci-fi
7382,International Snooker,112,0.135135135,Sports
7382,International Snooker,112,0.135135135,Sports
7383,Data Hacker: Reboot,40,0.135135135,RPG
7384,Lunnye Devitsy,452,0.134328358,Platformer
7385,Gyromancer,310,0.133858268,Puzzle
7386,Moto Racer Collection,14,0.133333333,Racing
7387,Q*bert: Rebooted,51,0.133333333,Puzzle
7388,Battlepaths,17,0.132653061,RPG
7389,Overcast - Walden and the Werewolf,236,0.132394366,Horror
7390,Velvet Assassin,27,0.132275132,Stealth
7391,Cossacks II: Battle for Europe,12,0.132075472,Strategy
7392,Marauder,12,0.131147541,Action
7393,Ampu-Tea,1801,0.130970724,Simulation
7394,Double Dragon Trilogy,203,0.130434783,Action
7395,Chicken Shoot Gold,7,0.130434783,Shooter
7396,Pulse,18,0.130434783,Rhythm
7397,Voodoo Whisperer Curse of a Legend,15,0.130434783,Adventure
7398,Metrocide,33,0.12962963,Action
7399,BLADESTORM: Nightmare,79,0.129032258,Action
7400,Fieldrunners,1263,0.128712871,Strategy
7401,War Trigger 3,44,0.127428383,Shooter
7402,Squirbs,3,0.127272727,Puzzle
7403,Anoxemia,690,0.127272727,Adventure
7404,The Tape,403,0.126436782,Horror
7405,Shadowrun Chronicles: INFECTED Director's Cut,308,0.125,RPG
7406,City Z,17,0.125,Zombie
7407,Long Night,46,0.125,Horror
7408,Mind Unleashed,81,0.125,Puzzle
7409,Level 22: GaryÃ¢â‚¬â„¢s Misadventures,4,0.125,Puzzle
7410,Chronostorm: Siberian Border,119,0.125,Strategy
7411,ShapeShifter,8148,0.125,Puzzle
7412,Aiball,102,0.125,Sports
7413,Dangerous,153,0.125,Action
7414,Obludia,308,0.125,Action
7415,Deliverance,70,0.125,Action
7416,ZAMB! Biomutant Extermination,355,0.125,Action
7417,Block Legend DX,276,0.125,Puzzle
7418,Dodge,137,0.125,Action
7419,Heroes & Legends: Conquerors of Kolhar,202,0.125,RPG
7420,Always Remember Me,92,0.124260355,Simulation
7421,Battle vs Chess,193,0.12371134,Strategy
7422,One Way To Die,14,0.12371134,Survival
7423,My Lands,2400,0.123425693,Strategy
7424,Bus Simulator 16,47,0.12254902,Simulation
7425,Incoming Forces,42,0.12195122,Shooter
7426,Red Risk,66,0.12195122,Strategy
7426,Red Risk,66,0.12195122,Strategy
7427,Bard to the Future,31,0.12195122,Adventure
7428,Residue: Final Cut,419,0.12195122,Adventure
7429,Exodus Wars: Fractured Empire,40,0.12,Strategy
7430,Cuban Missile Crisis,69,0.12,Strategy
7431,"I, Gladiator",122,0.12,Action
7432,Rocko's Quest,11,0.12,Adventure
7433,Spaceforce Rogue Universe HD,10,0.12,Sci-fi
7434,Princess Isabella: The Rise of an Heir,10,0.12,Adventure
7435,Mosaico ,23,0.12,Puzzle
7436,Pure Chess,32,0.12,Strategy
7437,Crush Online,259,0.12,MMORPG
7438,Ninja Stealth,7830,0.12,Action
7439,Alone in the Dark: The New Nightmare,20,0.12,Horror
7440,Fallen Earth,1,0.119782214,MMORPG
7441,Rambo The Video Game,106,0.119496855,Action
7442,Farm Expert 2017,22,0.118644068,Simulation
7443,Uebergame,175,0.11790393,Shooter
7444,Mirror Mysteries 2: Forgotten Kingdoms,58,0.117647059,Puzzle
7445,"Kivi, Toilet and Shotgun",25,0.117117117,Action
7446,Soccer Manager 2017,41,0.11627907,Sports
7447,Return NULL - Episode 1,278,0.11627907,Adventure
7448,Overruled!,834,0.11627907,Fighting
7449,Silent Hill: Homecoming,26,0.11627907,Horror
7450,Zone4,218,0.116022099,Fighting
7451,Ant Queen,4397,0.114754098,Simulation
7452,BIT.TRIP CORE,492,0.114285714,Rhythm
7453,Krater,331,0.112947658,RPG
7454,Devilian,452,0.112825458,RPG
7455,Operation Flashpoint: Dragon Rising,238,0.112754159,Shooter
7456,Theme Park Studio,32,0.111782477,Simulation
7457,Social Justice Warriors,107,0.111111111,Simulation
7458,SilverQuest: Gaiden,1169,0.111111111,RPG
7459,Bridge Creator 2015,1607,0.111111111,Puzzle
7460,Toro,198,0.111111111,Simulation
7461,The Grandfather,3,0.111111111,Horror
7462,Copter and Sky,2,0.111111111,Arcade
7463,Head Shot,310,0.111111111,Shooter
7464,Jagged Alliance 2 - Wildfire ,1000,0.111111111,Strategy
7465,Police Quest Collection,180,0.111111111,Adventure
7466,Agent Walker: Secret Journey,380,0.111111111,Adventure
7467,Iron Madness,33,0.111111111,Action
7468,Khan: Absolute Power,13,0.111111111,Strategy
7469,The Last Hope,170,0.111111111,Action
7470,Toilet Tycoon,1,0.111111111,Simulation
7471,Helena The 3rd,2,0.111111111,Action
7472,Apothecarium: The Renaissance of Evil - Premium Edition,1,0.111111111,Hidden Object
7473,The Girl and the Robot,102,0.111111111,Adventure
7474,Nuts!: The Battle of the Bulge,1668,0.111111111,Strategy
7475,Arson & Plunder: Unleashed,849,0.111111111,Action
7476,Final Quest,770,0.111111111,RPG
7477,Bacteria,2723,0.111111111,Simulation
7478,Global Outbreak: Doomsday Edition,77,0.111111111,Action
7479,Evertown,43,0.111111111,RPG
7480,Power of Love,1733,0.111111111,Romance
7481,Arms Dealer,15,0.111111111,Simulation
7482,Nicolas Eymerich The Inquisitor Book II : The Village,15,0.111111111,Adventure
7483,Primal Fears,51,0.111111111,Action
7484,Giana Sisters 2D,297,0.111111111,Platformer
7485,Chainz 2: Relinked,321,0.111111111,Puzzle
7486,Earth 2160,16999,0.11,Strategy
7487,The Whispered World Special Edition,648,0.10880829,Adventure
7488,Democracy 2,300,0.108108108,Simulation
7489,RoShamBo Arena,15,0.107692308,Fighting
7490,Fowl Space,47,0.107142857,Action
7491,Two Worlds II,3,0.106562312,RPG
7492,Synonymy,236,0.106382979,Puzzle
7493,"Don't Die Dateless, Dummy!",5,0.105263158,Simulation
7493,"Don't Die Dateless, Dummy!",5,0.105263158,Simulation
7494,Driver Booster 4 for Steam ,188,0.105263158,Racing
7495,Citalis,22,0.105263158,Simulation
7496,ADR1FT,8,0.10483871,Adventure
7497,Prospekt,85,0.104803493,Action
7498,Pulstar,66,0.104477612,Shooter
7499,Lords Of The Fallen,389,0.103706011,Action
7500,Grimm: Dark Legacy,1,0.103448276,Fantasy
7501,Lamia's Game Room,12,0.103448276,Puzzle
7502,Cult of the Wind,18,0.102222222,Action
7503,High On Racing,321,0.102040816,Racing
7504,Last Days of Spring Visual Novel,146,0.102040816,Visual Novel
7505,Towers of Altrac,48,0.102040816,Fantasy
7506,Enforcer: Police Crime Action,187,0.100788782,Action
7507,Crystals of Time,11,0.100346021,Adventure
7508,Ethan: Meteor Hunter,53,0.1,Puzzle
7509,Easy eSports,34,0.1,Sports
7510,Chronicle Keepers: The Dreaming Garden,3162,0.1,Adventure
7511,Jack Lumber,26,0.09947644,Puzzle
7512,UFO: Afterlight,420,0.099337748,Sci-fi
7513,Destiny of Ancient KingdomsÂƒ?Â›,276,0.098591549,MMORPG
7514,Fire With Fire: Online Tower Attack and Defense,135,0.098360656,Strategy
7515,VirtualHere for Steam Link,11,0.098039216,Simulation
7516,Zombie Tycoon 2: Brainhov's Revenge,307,0.097560976,Zombie
7517,Blood II: The Chosen + Expansion,49,0.097560976,FPS
7518,Worlds of Magic,34,0.097402597,Fantasy
7519,Hack 'n' Slash,11,0.097276265,Action
7520,SURVIVAL: Postapocalypse Now,3,0.096959737,Action
7521,Fragmented,29,0.096938776,Survival
7522,Elements: Soul of Fire,15,0.096774194,Fantasy
7523,The Sun Will Rise,150,0.096774194,Adventure
7523,The Sun Will Rise,150,0.096774194,Adventure
7524,Initia: Elemental Arena,3352,0.095238095,Fighting
7525,Cricket Revolution,2,0.095238095,Sports
7526,Final Rush,130,0.092783505,Action
7527,GabeN: The Final Decision,7,0.092369478,Simulation
7528,Breach & Clear: Deadline Rebirth (2016),9,0.092307692,Tactical
7529,Wildlife Park 2 - Horses,64,0.090909091,Simulation
7530,Dark Parables: The Exiled Prince Collector's Edition,87,0.090909091,Puzzle
7531,Porradaria Upgrade,18,0.090909091,Action
7532,Russian VR Coasters,82,0.090909091,Simulation
7533,Mission Runway,6,0.090909091,Fashion
7534,Yar's Revenge,4,0.090909091,Shooter
7535,Mahjong Deluxe 2: Astral Planes,16,0.090909091,Puzzle
7536,Championship Manager 2010,11099,0.090909091,Sports
7537,Crusaders: Thy Kingdom Come,208,0.090909091,Strategy
7538,Slinki,757,0.090909091,Platformer
7539,Crime Secrets: Crimson Lily,76,0.090909091,Mystery
7540,Indie Graphics Bundle,16,0.090909091,Miscellaneous
7541,Robin Hood,19,0.090909091,Adventure
7542,Dale Hardshovel HD,19,0.090909091,Adventure
7542,Dale Hardshovel HD,19,0.090909091,Adventure
7543,Broken Sword 4 - the Angel of Death,14,0.090909091,Adventure
7544,Endangered,245,0.090909091,Survival
7545,dUpLicity ~Beyond the Lies~,5,0.090909091,Visual Novel
